,filename,levensthein_distance_char,levensthein_distance_words,hamming_distance,wer,cer,wacc,wer_hunt,mer,cil,cip,hits,substitutions,deletions,insertions,Length_reference,Length_prediction
142,2012996.xml,11,14,Ø,6.11,0.76,93.88,5.02,0.76,0.96,99.03,1435,3,3,5,1441,1443
143,page_108.xml,11,15,Ø,11.71,1.37,88.28,9.76,1.37,1.37,98.62,791,0,11,0,802,791
144,495_2893e_default.xml,13,7,Ø,3.24,0.94,96.75,3.0,0.94,1.8,98.19,1364,12,1,0,1377,1376
145,2012985.xml,30,17,Ø,7.58,2.0,92.41,6.47,1.99,3.24,96.75,1472,19,4,7,1495,1498
146,page_00002.xml,43,27,Ø,15.6,3.73,84.39,12.42,3.64,4.32,95.67,1138,8,4,31,1150,1177
147,2012959.xml,16,16,Ø,7.65,1.22,92.34,6.45,1.22,1.9,98.09,1291,9,1,6,1301,1306
148,2012980.xml,14,11,Ø,4.74,0.91,95.25,3.87,0.91,1.49,98.5,1520,9,2,3,1531,1532
149,page_00055.xml,23,7,Ø,3.8,1.96,96.19,3.8,1.96,3.05,96.94,1150,13,6,4,1169,1167
150,2012916.xml,24,22,Ø,10.18,1.71,89.81,8.56,1.7,2.68,97.31,1385,14,3,7,1402,1406
151,2012908.xml,7,7,Ø,10.29,1.49,89.7,9.55,1.48,1.7,98.29,464,1,2,4,467,469
152,2012995.xml,6,5,6,2.41,0.42,97.58,2.41,0.42,0.84,99.15,1403,6,0,0,1409,1409
153,page_105.xml,8,7,Ø,5.88,1.05,94.11,5.88,1.05,1.32,98.67,747,2,6,0,755,749
154,2012900.xml,2,2,Ø,1.16,0.17,98.83,1.16,0.17,0.26,99.73,1121,1,0,1,1122,1123
155,2012926.xml,9,7,Ø,3.24,0.59,96.75,2.77,0.59,0.99,99.0,1493,6,2,1,1501,1500
156,page_00098.xml,3,3,3,1.6,0.25,98.39,1.6,0.25,0.51,99.48,1158,3,0,0,1161,1161
157,2012954.xml,38,14,Ø,5.98,2.5,94.01,5.55,2.49,3.73,96.26,1485,19,12,7,1516,1511
158,488_6c491_default.xml,33,8,Ø,3.38,2.2,96.61,2.96,2.2,3.84,96.15,1465,25,7,1,1497,1491
159,2012933.xml,2,0,1193,0.0,0.12,100.0,0.0,0.12,0.12,99.87,1538,0,1,1,1539,1539
160,2012993.xml,26,11,Ø,5.33,1.89,94.66,4.36,1.88,3.11,96.88,1350,17,3,6,1370,1373
161,2012974.xml,47,17,Ø,7.14,2.98,92.85,6.51,2.97,4.95,95.04,1535,32,9,6,1576,1573
162,2012978.xml,31,26,Ø,11.45,2.11,88.54,9.69,2.1,3.37,96.62,1442,19,5,7,1466,1468
163,2012941.xml,8,8,Ø,3.7,0.57,96.29,3.47,0.57,1.0,98.99,1386,6,0,2,1392,1394
164,2012915.xml,6,7,Ø,3.13,0.41,96.86,2.46,0.41,0.55,99.44,1441,2,1,3,1444,1446
165,page_010.xml,20,18,Ø,14.75,2.6,85.24,12.29,2.58,3.23,96.76,754,5,9,6,768,765
166,2012962.xml,12,9,Ø,4.0,0.8,96.0,3.33,0.8,1.27,98.72,1476,7,3,2,1486,1485
167,2012964.xml,18,16,Ø,6.63,1.22,93.36,5.6,1.21,1.82,98.17,1463,9,2,7,1474,1479
168,2012939.xml,20,12,228,6.74,1.72,93.25,6.46,1.71,2.9,97.09,1143,14,3,3,1160,1160
169,2012936.xml,16,14,Ø,5.88,1.06,94.11,5.04,1.06,1.72,98.27,1491,10,2,4,1503,1505
170,19_670a9_default.xml,7,9,Ø,5.11,0.59,94.88,4.54,0.59,0.76,99.23,1162,2,4,1,1168,1165
171,180_8a70d_default.xml,59,56,Ø,25.0,3.92,75.0,19.64,3.91,5.23,94.76,1447,20,37,2,1504,1469
172,page_104.xml,7,8,Ø,6.61,0.88,93.38,5.78,0.88,0.88,99.11,784,0,5,2,789,786
173,2012983.xml,29,20,914,8.88,1.9,91.11,8.0,1.89,2.86,97.13,1501,15,7,7,1523,1523
174,2012919.xml,92,53,Ø,28.64,7.33,71.35,21.08,7.04,8.96,91.03,1214,25,16,51,1255,1290
